LOCAL_DATE,MEAN_TEMPERATURE_CALGARY,TOTAL_PRECIPITATION_CALGARY,MEAN_TEMPERATURE_EDMONTON,TOTAL_PRECIPITATION_EDMONTON,MEAN_TEMPERATURE_HALIFAX,TOTAL_PRECIPITATION_HALIFAX,MEAN_TEMPERATURE_MONCTON,TOTAL_PRECIPITATION_MONCTON,MEAN_TEMPERATURE_MONTREAL,TOTAL_PRECIPITATION_MONTREAL,MEAN_TEMPERATURE_OTTAWA,TOTAL_PRECIPITATION_OTTAWA,MEAN_TEMPERATURE_QUEBEC,TOTAL_PRECIPITATION_QUEBEC,MEAN_TEMPERATURE_SASKATOON,TOTAL_PRECIPITATION_SASKATOON,MEAN_TEMPERATURE_STJOHNS,TOTAL_PRECIPITATION_STJOHNS,MEAN_TEMPERATURE_TORONTO,TOTAL_PRECIPITATION_TORONTO,MEAN_TEMPERATURE_VANCOUVER,TOTAL_PRECIPITATION_VANCOUVER,MEAN_TEMPERATURE_WHITEHORSE,TOTAL_PRECIPITATION_WHITEHORSE,MEAN_TEMPERATURE_WINNIPEG,TOTAL_PRECIPITATION_WINNIPEG
15/09/2014 0:00,13.3,0,11.7,0,11,0,,,11.5,0,11.8,3,10.9,3.1,,,12.1,16.6,13.8,3.6,16.7,0,14.7,,12.4,0
16/09/2014 0:00,15.7,0,13.7,0,11.5,,,,14.5,0,12.6,0,12.1,0.6,,,11.7,0,14.2,0,16.6,0,12,,14.6,0
17/09/2014 0:00,16.1,0,13.9,0,13.9,0,,,13.1,1.4,10.8,6.4,9.8,11.4,,,11.7,0,14.2,0,17.3,1.2,6.4,,7.8,0
18/09/2014 0:00,16.5,0,12.9,0,13,,,,,,7.4,0,5.7,0.2,,,14.3,0,9.9,0,16.2,0.6,10,,11.6,0
19/09/2014 0:00,15.8,0,13.3,3.6,7.4,0,,,,,6.8,0,4.6,0,,,12.2,0,9.3,0,16.8,4.2,10.9,,16.3,4.6
20/09/2014 0:00,13.2,0,13.4,0,9.8,0,,,14.3,0,13.5,3.6,7.4,4.5,,,10.3,0,17.2,0,15.1,0,7.5,,11.8,12.4
21/09/2014 0:00,15.5,0,15.8,0,18.2,,,,18.6,5.2,16.4,11.6,16.8,20.5,,,17,0,16.9,16.4,17.1,0,6,,14.3,0.2
22/09/2014 0:00,18.9,0,16.5,0,16.8,70,,,10.8,0,7.8,0,11.8,2.5,,,18.4,2.6,11.4,0,18.3,0,8.1,,18,0
23/09/2014 0:00,16.6,1,14.4,0,11.3,0,,,12.6,0.9,11.7,0,8.7,1.1,,,13.7,0,14.8,0,16.4,10.4,4.4,,18.6,0
24/09/2014 0:00,19.9,0,18,0,10.4,0,,,14.9,0,14.9,0,10.6,0,,,7.2,0,16.3,0,17.6,12,3.5,,16.9,0
25/09/2014 0:00,17.9,0,15.4,0,11.4,0,,,16.8,0,16.6,0,13.2,0,,,10.3,0,16,0,16.7,0,2.5,,20.7,0
26/09/2014 0:00,10.7,3.8,8.6,7,15.3,0,,,19.2,0,18.1,0,15.2,0,,,11.8,0,17.1,0,15.1,11.2,1.7,,23.4,0
27/09/2014 0:00,7.6,0,4.6,0,17.3,0,,,19.9,0,18.7,0,19,0,,,10.7,2.3,18.7,0,14.3,0,8.7,,19.2,0
28/09/2014 0:00,9.2,0,9.1,0,17.6,0,,,20.3,0,19.1,0,19.8,0,,,9.4,0,18.8,0,13.2,0,8.1,,10.7,7.4
29/09/2014 0:00,12.7,0,11.5,0,12.8,0,,,13.5,0,16,0,12.4,0,,,7.5,0,18.5,0,13.6,8.2,5.2,,8.4,0.3
30/09/2014 0:00,7.9,1.9,8.3,0.4,12.1,0.2,,,13.6,0,12,0,9.1,0,,,6.8,0.4,17.1,0.2,15.2,0,1.8,,10.7,1.7
01/10/2014 0:00,8.3,3.6,7,0.2,11.4,0,,,13.7,,14.8,0,9.5,0,,,6.6,0,15.2,0,12.4,0,-1.3,,14.2,0.2
02/10/2014 0:00,2.7,0,-0.8,0,11,0,,,14.8,0,14.6,0,10.1,0,,,3.7,0,17,0,11.9,0,-3.3,,12.1,0.4
03/10/2014 0:00,6.5,0,-0.2,0,11.9,,,,16.2,0,16.4,1.2,11,0,,,7.7,0,18.8,11,12.1,0.4,3.2,,5.1,2.3
04/10/2014 0:00,14.6,,13,0.6,13.8,,,,13.3,21.6,11.4,6.8,12.2,34.1,,,7.5,0,9.4,1.4,16.6,1.4,7.7,,4.5,0.4
05/10/2014 0:00,11.2,0,11.4,0,12.5,,,,11,0,8.5,0,8.4,1.7,,,8.7,2,8.5,0,17.1,0,5.8,,4.5,0
06/10/2014 0:00,12.5,0,8.4,0.2,12.8,0,,,11.9,0,9.8,2.6,9.6,0,,,15.9,0,13.3,2.8,15.4,0,3.6,,4.4,0
07/10/2014 0:00,9,0,7.1,1.4,12,0,,,15.3,3,14.5,5.2,12.6,11.7,,,8.9,0.2,14.2,8,14.3,0,-0.4,,3.9,0.4
08/10/2014 0:00,9.4,,8.2,2.8,15.7,3.9,,,13.2,19,11.4,8.2,11.6,10.5,,,7.1,0,9.9,0.2,14.4,0,-0.1,,4.3,0
09/10/2014 0:00,8.7,0,8.7,0,12.6,0,,,9,0.3,6.5,1.2,6.7,3.3,,,12.3,,8.9,0,15.5,0,-1.4,,4.3,0
10/10/2014 0:00,11.9,0,12,0,10.8,0,,,8.3,0.2,6.3,0,7.7,0,,,11.7,0,8.7,0,13.2,2.2,6.1,,5.8,0
11/10/2014 0:00,12,0,9.9,0,8.7,,,,7.9,0,6.8,0,7.6,0,,,9.8,0,8.6,0,12.9,4.8,6.4,,10.5,0
12/10/2014 0:00,10.2,0,7.1,0,8.8,0,,,7.6,0,6.8,0,5.7,0,,,6.7,18.3,7.3,0,11.7,4.4,6.7,,11.8,0.9
13/10/2014 0:00,10,0,6.3,0,10.6,0,,,10.7,0,8.6,0.4,7.3,0,,,7.4,0,10.1,0,13.8,16.6,4.9,,12,0
14/10/2014 0:00,9.5,0,10.1,0,11.8,0,,,19.3,0,18.9,0,14.8,0,,,9.4,0,18.5,1,12.8,2.8,2.6,,11,0
15/10/2014 0:00,6.7,2.7,3.3,3.8,19.5,0,,,20.6,4.5,20.2,2.8,15.5,3.9,,,13.2,0,15.9,2.2,11.5,16.4,2.5,,15.8,0
16/10/2014 0:00,7.3,0,6.5,0,16.8,,,,18.5,6.4,16.1,10.4,10.5,6.6,,,5.5,0,16,5.2,13.3,0,2.8,,11.8,0
17/10/2014 0:00,7.8,0,8.2,0,16.1,14,,,16,0.2,14.9,2,13.7,31.2,,,5,0,14.3,0,13.1,12.8,2.2,,5.5,0
18/10/2014 0:00,13.6,0,10.4,0,15.4,0,,,11.2,1.4,8.6,0.2,11.1,8.9,,,14.7,6.4,8.1,0,15.3,0.2,0.9,,4.9,0
19/10/2014 0:00,10.5,0,7.2,0,12.1,15.6,,,5.1,0,3,0,5.1,0.2,,,16,49.9,6.1,0,17.2,2.2,2.9,,10.9,0
20/10/2014 0:00,13,0,10,0,5.5,1.8,,,4.1,0.6,2.2,3,3.9,0,,,12.3,9.9,8.8,6.4,14.8,5,4.3,,8.4,0
21/10/2014 0:00,11,0,6.6,0,8.6,0,,,6.9,2.1,5.7,4,3.7,0,,,7,0,8.5,2.4,13.4,5,1.3,,10.4,0
22/10/2014 0:00,8.1,0,8.1,0,9.7,8,,,9.5,0,8.9,0,8.7,0,,,5.4,0,8.3,0,13,23.6,2.7,,14,2.1
23/10/2014 0:00,9.5,0,7.4,0,11,33.6,,,8.1,5.1,9.2,0,7.4,0.5,,,4.9,2,10.9,0,10.3,11.8,-0.5,,13.8,0
24/10/2014 0:00,5.8,0,3.3,0,13,25.2,,,9.5,0.9,10.9,0,5.2,1,,,10.2,18.8,9.5,0,11.3,0.6,1.4,,15,0
25/10/2014 0:00,4.7,0,0.6,0,8.8,0.6,,,9.7,3.1,8,7,4.4,4.3,,,9.3,13,12,0,10.7,31.6,-3.3,,8.8,0
26/10/2014 0:00,3.8,0,1.8,0.8,8.8,4.3,,,9.3,0.7,7.7,0.2,8.5,2.4,,,8,1.5,8,0,8.5,0.2,-1.5,,7.1,0
27/10/2014 0:00,1.4,0,-4.2,0.4,7.2,0,,,8.6,0,6.8,3.4,6.9,0,,,10,14.4,6.5,1.2,10.4,1.6,-3.8,,5.7,0
28/10/2014 0:00,0.9,0,-2.4,0,6,0,,,10.5,5.2,9.2,6.4,5.3,2.5,,,7.8,2.9,14.9,1.6,11.4,14.6,-5.8,,3.1,0.4
29/10/2014 0:00,6.9,0,1,0,10.3,0,,,11.7,0.2,9.8,0,9.8,4.2,,,5,0.7,8.6,0,13.8,5.2,-2.2,,2.3,0
30/10/2014 0:00,0.6,0,1.1,0,9.9,0,,,6,,3.7,0,5.6,0,,,11.5,29,6.2,0,12,15.6,-1.2,,-0.3,0
31/10/2014 0:00,9.4,0,2.6,0,7.2,0,,,4.6,0,3,0,4.8,0,,,6.8,0,4,12.2,10.6,4.8,-0.8,,-1,0
01/11/2014 0:00,0.7,11.8,2,0.8,4.9,8.6,,,4.4,0,3.7,0,2.2,0,,,6.2,10.8,1,2.2,7.6,0,0.2,,4.4,0.2
02/11/2014 0:00,-0.5,7.4,-0.3,0,11.5,25.9,,,3.8,0,2.5,0,2.5,0,,,12,38.2,2.6,0,7.9,9.2,0.9,,5.4,0
03/11/2014 0:00,1.3,0,-0.2,0,4.2,2,,,2.7,0,3.3,0,1.9,0,,,13.1,1.8,7.5,0,10.9,26.6,-2.5,,5.3,0
04/11/2014 0:00,6.1,0,1.4,0.6,3.8,0,,,8.1,2.2,9.9,5.6,-1.2,12.7,,,7.3,10.5,11.1,4,11.6,4.4,-4.4,,2.7,0.2
05/11/2014 0:00,3.2,0,1.6,0,8.2,0,,,9.5,1.7,7.9,0.2,6.8,5,,,5.1,0.7,7.3,0,11.1,5.8,-3.3,,1.4,0
06/11/2014 0:00,8.8,0,5.7,0.4,7.7,2,,,5.9,2.7,5.3,2,5,3.85,,,,,6.8,2.2,13.1,26.2,-5.5,,0.8,0
07/11/2014 0:00,3.4,0,0.3,0.4,7.8,32.1,,,2.6,1.2,1.5,1.8,2,1.45,,,9.8,16.2,1.1,0,9.4,0.8,-4.9,,3.9,2
08/11/2014 0:00,5.2,0,-4.5,,1.4,0.8,,,1.3,0.2,1.4,0.4,-1.4,0.4,,,8.6,5,2.5,1.2,6.9,0,-1.8,,-2.7,0.2
09/11/2014 0:00,-6.5,11.4,-10.5,0.4,5.3,0,,,4.7,0,2.7,0.6,0,1.75,,,5.1,0,4.1,0,7.4,14.2,-6.7,,-6.5,0
10/11/2014 0:00,-12.7,0.4,-14.1,0.6,6.8,0,,,5.8,0,3.2,0,2.4,0.8,,,7.5,1.6,6.3,0.4,5.3,0,-3.5,,-7.5,0.2
11/11/2014 0:00,-14.6,0.2,-13.4,0.4,5.9,0,,,6.7,0,7.2,0,1.8,0.1,,,4.2,0,8.6,1.2,5,0,-5.4,,-8.2,0.2
12/11/2014 0:00,-17,0,-18.3,0,8.4,1,,,5.3,3.6,4.4,2.4,3.1,8.3,,,0.7,0,3.8,0,2.2,0,-7.4,,-7.3,0.5
13/11/2014 0:00,-15.7,0,-21.6,0,5.2,,,,1.9,0,-0.7,0,1.2,0.1,,,2.9,0,-1.4,0,1,0,-10.3,,-9.1,0
14/11/2014 0:00,-15.5,0,-20.3,0.8,0.7,6,,,-0.9,,-2.6,0,-2.1,0,,,6.5,,-1.1,0,0.4,0,-9.8,,-10.9,0.2
15/11/2014 0:00,-8.1,0,-11.8,0,-3.3,0,,,-1.8,0.2,-3.1,0,-4.7,0,,,4.9,2.9,-1.4,0,0.6,0,-8.9,,-11.9,0
16/11/2014 0:00,-7.4,0,-14,0.2,-1.7,0,,,1.5,0.9,-0.5,1.2,-2.7,5.4,,,-0.4,0,-1.2,1.6,0.6,0,-7.8,,-9.9,2.1
17/11/2014 0:00,-4.9,0,-11.2,0,8.6,27.6,,,0.8,12.8,-0.7,7.2,-0.3,11.1,,,0.6,8.2,-2.9,6.2,0.9,0,-7.9,,-11,0.5
18/11/2014 0:00,-3.6,0,-1.7,0,7.3,31.4,,,-1.4,0.7,-4.7,0.4,-2.1,1.3,,,10.6,18.8,-7,0,2.9,0,-7.4,,-9.9,0.5
19/11/2014 0:00,-9.4,0,-5.2,0,-1.6,0,,,-4.4,0,-6.6,0,-9.3,0.1,,,2.7,0.3,-5.6,3.6,5.2,0,-2,,-10.5,0.2
20/11/2014 0:00,-0.3,0,-2.9,0.2,-0.1,5.5,,,-2.4,0.2,-3.4,0,-4.8,1.05,,,-0.1,1.8,-5,0,8.2,7.8,-5.3,,-13.1,0.2
21/11/2014 0:00,5.6,0,2.8,0.4,-2,0,,,-5.8,0,-7.3,0,-9,0.35,,,3,8.9,-5.2,0,9,26.8,-5.9,,-3.5,0
22/11/2014 0:00,1.8,0,-2.7,4.4,-1.1,0,,,-1.6,3.5,-1.6,1,-8,1.05,,,-2.4,0,0.8,1.2,7.3,0.2,-5.1,,-1.3,0.5
23/11/2014 0:00,-1.5,0,-9.5,0,4.2,0,,,5.7,0,5.8,0,2,2.55,,,0.9,0.2,6.7,1.8,7.2,9.8,-7.9,,-4.9,0
24/11/2014 0:00,-0.8,0,-2.1,0.2,8.8,16.8,,,,,12.3,17.2,7.3,17.15,,,-0.3,2.3,11,17.6,5.4,6.8,-11.2,,-13.4,0
25/11/2014 0:00,-0.3,0,-4.7,2,11.7,0,,,,,3.7,0,6.7,0,,,8.8,8,1.7,0,6.5,29.6,-12.4,,-15.7,0.6
26/11/2014 0:00,-3.6,1.8,-9.8,0,4.8,26.6,,,,,-2.1,0,0.4,0,,,5.9,0.2,0.7,0,8.6,8,-13.9,,-21.4,0.2
27/11/2014 0:00,-8.6,3.4,-12.7,16,0.7,24,,,,,-3.6,0,-2.4,0,,,8,19.7,-1.1,0.2,12.2,,-13.2,,-19.3,0
28/11/2014 0:00,-18.7,5.4,-22.2,3.6,-3.8,0,,,,,-7.1,0,-9,0.45,,,1.3,5.6,-4.8,0,7.4,2.6,-20,,-13.4,0
29/11/2014 0:00,-21.1,1.4,-27.1,0,-5.3,0.4,,,,,-6.2,0,-9.5,1.3,,,-3.6,1.8,2.1,0,-2.6,2,-21.1,,-13.4,10.2
30/11/2014 0:00,-20.6,0,-24.6,0,1.3,0.2,,,,,4.8,1.2,-0.4,3.8,,,-3.7,1.8,8.9,0.2,-4.5,0,-18.4,,-20.8,0
01/12/2014 0:00,-11.3,0,-19.2,0,7.9,0,,,,,-4.1,0,-3.2,0.65,,,6.8,8.9,-1.9,0,-2.2,0,-19.3,,-21,0
02/12/2014 0:00,-8.2,0,-13.6,0,-3.2,0,,,,,-12.1,2.8,-12.1,3.5,,,2,4.3,-4.4,0.8,-1,0,-11.1,,-13.9,0
03/12/2014 0:00,-8.8,0,-9.8,0,2.9,45.4,,,,,-3.3,2,-3.9,12.7,,,-1.1,0.3,0.4,0.4,0.6,0,-11.5,,-13.7,0
04/12/2014 0:00,-6.6,0,-13.2,0,2.1,1,,,,,-8,0.2,-11.7,0,,,6.2,17.9,-2.6,0,0.9,4.2,-16.9,,-9.9,0
05/12/2014 0:00,-8.8,0,-15.4,0,-7.8,0,,,,,-10.7,0,-16,1.6,,,-3.9,0,-0.4,0,5.4,4.6,-12.7,,-10.5,0
06/12/2014 0:00,0.2,0,-10,,1.2,17.6,,,,,-3.3,0,-4.3,2.1,,,-4,0,1.5,0,7.2,22.8,-12.9,,-10.4,0
07/12/2014 0:00,0.9,0,-9.6,0,-0.9,7.8,,,,,-10.3,0,-13.1,0,,,0.8,0,-3.9,0,7.7,0,-7.9,,-2.7,0.4
08/12/2014 0:00,-1.2,0,-10.9,0,-8.8,0,,,,,-9.7,0,-15.7,0,,,-8.2,0,0.6,0,9.2,15,-2.5,,-9.9,0.9
09/12/2014 0:00,4.1,0,-0.6,0,-0.8,0.8,,,,,-3.3,0,-6.5,4.15,,,-5.9,0,2.4,0.8,12.7,22.6,-0.7,,-11.3,
10/12/2014 0:00,4.4,0,1.9,0,7.2,87.4,,,,,-1.6,11,0.6,16.2,,,1,0,-1.9,0,11.6,25.8,-2.8,,-3.9,0.7
11/12/2014 0:00,8.4,0,4.5,0,8.7,19.6,,,-1.7,4.7,-3.5,0,0.5,8.9,,,3.7,21.8,-4.1,16.4,10.2,9.8,-4.9,,-1.6,0.2
12/12/2014 0:00,6.5,0,-0.7,0,8,5.4,,,,,-4.6,1.6,-0.8,2.9,,,8.3,1.9,-0.4,0,8.2,0.2,-5.6,,0.5,0
13/12/2014 0:00,2.5,1.8,-2.9,0.6,2.5,0,,,-3.5,0,-4.2,0,-0.4,0,,,9.8,4.2,1.2,0,5,0,-6.4,,0.6,0
14/12/2014 0:00,-3.2,0,-8.2,0,1.5,1.6,,,-2.8,0,-0.9,0.2,-4.5,0,,,10.2,6.2,2.5,0.4,3.5,0,-5.2,,-0.7,0.7
15/12/2014 0:00,-6.9,0,-8.9,0,0,0,,,-1,0,-0.8,0,-7.3,0.2,,,5.9,0.2,2.9,0,2.1,0,-2.6,,-8.2,0.2
16/12/2014 0:00,-9.4,0,-6.6,0,-1.9,,,,-0.2,0,-0.9,2.4,-2.7,0.3,,,-0.7,0,3,3.2,6.2,3,-4.6,,-14.7,0
17/12/2014 0:00,-4.2,0.4,-6.8,0,1.5,15.4,,,0.4,1.5,0.1,8.6,-1.5,6.7,,,-0.3,0.4,2.1,2.8,7,2.4,-10.6,,-13.2,0.2
18/12/2014 0:00,-1.9,0,-9.9,0,3.2,4,,,-1.1,,-2.7,0.6,-2.8,2.9,,,4.1,9.9,-2.3,0,7.8,7.6,-16.8,,-10.5,0
19/12/2014 0:00,0.2,0,-8.5,0,-0.7,1.8,,,-6.6,0.2,-9.5,0,-11.4,0,,,4.2,1.7,-2.8,0,7.7,4.8,-12.1,,-4.6,0.8
20/12/2014 0:00,0.8,0,-6.6,0,-0.7,0.4,,,-11.1,0,-10.7,0,-15,0.2,,,0.4,0.2,-3,0,7.5,25.6,-12.8,,-2.3,0.4
21/12/2014 0:00,0.5,0,-3.5,0,-1.3,0,,,-8.6,0,-9.7,0,-8.9,0.2,,,-2.2,0,-0.7,0,6.6,2.4,-8.9,,-0.8,0.4
22/12/2014 0:00,-1,0,-3.2,0,-2.6,0,,,-6.6,0,-7.6,0,-6.9,0,,,-2.8,,0.8,0,6.2,0,-3.9,,0.4,0.5
23/12/2014 0:00,-0.9,0,-4.3,0,-1.9,4.2,,,-1,4.8,-2.8,2,-2.4,3.25,,,-2.9,0,3.2,0.2,6.4,5.8,-11.1,,-0.6,0
24/12/2014 0:00,-1.7,0,-4.6,0,5.6,13.2,,,4.6,25.5,2,2.4,1.3,30.25,,,-1.9,0.2,7.9,8.6,5,0,-15,,-2.1,0.7
25/12/2014 0:00,-4.9,0,-10.9,0.4,10.5,41.8,,,6,1.1,5.3,1.2,3.3,2.05,,,1.4,0,4.2,0,3.6,0,-12.3,,-2.7,0.4
26/12/2014 0:00,-6.8,0.4,-12.1,0,4.9,0,,,3.6,0,3.6,0,2.6,0.1,,,3.6,15.7,4.1,0,3,0,-8.6,,-10.6,0.4
27/12/2014 0:00,-5.8,0,-8.2,0.8,2.5,0,,,4.5,0.2,4.1,1.6,1.1,5.7,,,0.7,0.9,6.4,0.2,5,11,-14.3,,-17.2,0.4
28/12/2014 0:00,-11.1,1.4,-12.6,1,2.6,10.6,,,3.2,1.4,2.5,0,-0.6,2.7,,,0.1,5.4,1.6,0,1.3,0,-19.5,,-23.6,0
29/12/2014 0:00,-17.2,0.8,-19.8,0.2,-2.5,0,,,-5.9,0.4,-7.2,0,-9.4,0,,,-2.1,1.1,-2.6,0,1.7,0,-15,,-23.6,0
30/12/2014 0:00,-10.9,0,-12.8,0,-11.4,0,,,-12.7,0.2,-13.8,0,-17.4,0,,,-6.8,0.5,-5.3,0,-1.8,0,-6.6,,-20.3,0.4
31/12/2014 0:00,-2.8,0,-2.1,0,-13.1,0,,,-10.4,0,-10.7,0,-16.5,0,,,,,-7.8,0.4,-1.5,0,-1.3,,-10.3,0
01/01/2015 0:00,-2.5,0,-3.1,2.6,-8.6,1.6,,,-5.2,0.3,-5.6,0.2,-8.5,16,,,-10.7,0,-5,0,-0.9,0,-4.4,,-11.7,0
02/01/2015 0:00,-10.8,4.2,-17.9,5.8,-4.5,0.4,,,-9.7,0.2,-9.8,0,-11.6,0,,,-3.9,1.9,-3.6,0.6,1.9,3.8,-14.8,,-16.5,5
03/01/2015 0:00,-19.6,0.6,-25.9,0.6,-12.4,0,,,-12.6,12.3,-12.6,13.6,-20.5,8.5,,,-8.4,0,-2.2,10.8,2.2,2.8,-27.6,,-23.2,2.2
04/01/2015 0:00,-21.9,1.8,-29.9,0,-2.7,21,,,-2.1,25.3,-5,11.2,-7,17.8,,,-7.4,5.6,-0.8,6.8,4.1,38,-30.3,,-27.6,0
05/01/2015 0:00,-16.7,0,-24.6,0,-2.3,6.6,,,-11.5,0,-15.3,0,-14,0.55,,,3.7,8.4,-10.1,0.8,7,20,-32.2,,-22,0
06/01/2015 0:00,-14.6,11.4,-20.2,0.8,-14.4,1.6,,,-13.6,2,-17.2,0.4,-22.5,1.7,,,-5.3,0.8,-11,0.4,7.5,0,-31.2,,-20.2,0
07/01/2015 0:00,-3.6,0.2,-14.3,0.4,-15.5,0.8,,,-17.5,2.7,-19.7,0.8,-19.9,3.65,,,-7.5,1.1,-13.9,0.4,5.5,0,-21.8,,-21.1,0
08/01/2015 0:00,-10.8,0.8,-21.3,0.2,-15.5,0,,,-16.9,0.7,-19.2,1.6,-24.5,3,,,-9,5.5,-13.2,1.2,4.2,0,-19,,-17.3,3.6
09/01/2015 0:00,-12.8,0,-23.6,0,-6.6,5.8,,,-9.6,1.2,-11.1,2.6,-13.1,3.4,,,-7.5,0.3,-10.2,1.6,5.1,1.2,-11.2,,-18.1,0.2
10/01/2015 0:00,-6.9,5.8,-16.4,1.8,-8,0.6,,,-10.8,0,-13.2,0,-19.5,1.1,,,-1.6,15.5,-12.9,0,6.2,3.2,-12.3,,-20.2,0.2
11/01/2015 0:00,-12.9,1.6,-22.3,0,-7.4,0,,,-7.8,0,-8.6,0.2,-14.5,4.55,,,-10.3,0.8,-5.5,,6.6,1.4,-9.2,,-20.3,0.2
12/01/2015 0:00,-11.6,0,-15.6,0,-0.2,8.4,,,-9.3,3.2,-11.3,2.8,-11.7,2.85,,,-5.5,4.8,-8.9,1,5,0,-6.2,,-23.8,0
13/01/2015 0:00,-3.1,0,-5.4,0,-10.2,2.6,,,-20.3,0.4,-21.1,0,-25.2,0,,,-6.3,10.3,-16.4,0,3.1,0,0.9,,-16.5,
14/01/2015 0:00,4.7,0,-0.4,0,-12.1,0,,,-19.1,0,-20,0,-25.2,0,,,-10.2,0,-10.3,0,1.2,0,2.3,,-5.6,3.1
15/01/2015 0:00,3.8,0,-5.2,0,-7.2,0,,,-12.4,0,-12.9,1.6,-20.4,3,,,-5,3.3,-8.3,0,4.2,6.2,2,,-8.1,0
16/01/2015 0:00,4.5,0,-2.1,0.2,-4.8,4,,,-11.4,0.6,-12.5,0.4,-15.1,2.05,,,-0.6,3.3,-8.8,0,9.1,2.8,-0.4,,-11.4,0
17/01/2015 0:00,3.6,0,-5.4,0,-14.3,4.8,,,-19.1,0,-20.9,0,-21.2,0,,,-4.5,5.7,-5.7,0.4,6,6.8,1,,-2.5,1.1
18/01/2015 0:00,1.1,1.4,-8.2,0,-5.8,0,,,-6.2,3.7,-5.4,0.6,-8,12.45,,,-8.4,0,3,0.4,8.4,16.8,-5.4,,-5.9,0
19/01/2015 0:00,3.8,0,-1.2,0,4.3,24.8,,,-6,1.6,-8.2,2,-4,11.05,,,-3,16.6,-4.5,0.2,6.1,0.2,-7.4,,-7.2,0
20/01/2015 0:00,-0.3,0,-5.6,0,-2.8,0,,,-15.8,0,-17.9,0,-13.9,0,,,4.2,,-9.7,0,4.8,0,-2.3,,-6.5,0
21/01/2015 0:00,-0.2,0,-4.3,0.6,-9.3,0,,,-15.2,0,-15.8,0,-17.9,0,,,-2.6,0,-8.4,0,2.6,0.6,-3.7,,-13,0
22/01/2015 0:00,7.9,0,4,0,-9.1,1,,,-13.7,0,-13.8,0,-15.2,0,,,-5,1.6,-4.3,0,6.7,10.8,-4.7,,-3,0
23/01/2015 0:00,7.3,0,0,1.6,-5.4,0,,,-5.7,0,-5.9,0,-8.8,3.4,,,-3.2,7.7,-2.4,,9.8,31.6,1.6,,2.6,0
24/01/2015 0:00,6.6,0,3,0.4,3.2,37.4,,,-1.7,0,-3.5,1.2,-3,1.8,,,-3.9,0.5,-2.8,0,11.1,9.8,-0.2,,-5,0
25/01/2015 0:00,8.9,0,4.2,0.2,-0.7,0,,,-10,0.2,-11.8,0,-11.9,0,,,4.9,30.5,-7.8,0,9.9,0,-6,,-6.3,0
26/01/2015 0:00,6.7,0,-0.5,0,-9.3,0,,,-18.3,0,-18.9,0,-20.4,0,,,-2.2,0,-10.7,0,8.5,0,-19.4,,-1.1,0
27/01/2015 0:00,6.9,0,-0.3,1.2,-7,14,,,-12.6,0,-13.4,0,-13.3,1.2,,,-4.6,11.3,-9.4,0.4,9.1,0,-23.2,,-2.8,0
28/01/2015 0:00,1.7,0,-3.2,0,-4.6,6,,,-11.9,0,-13.4,0,-10.2,0.2,,,4.4,11.2,-7.3,0,6,0,-19.8,,-4.8,0.8
29/01/2015 0:00,1.2,0,-5.6,0,-8.6,0,,,-8.1,1.5,-13.5,9,-14,3.15,,,1.3,0,-3.6,6.4,5,0,-20.1,,-13.2,0
30/01/2015 0:00,-1.2,0,-8.8,5.2,-6.2,0,,,-10.6,3.9,-13.1,1.6,-7.7,8.5,,,-1.4,14,-9.3,0,3.5,0,-19.6,,-11.6,0.8
31/01/2015 0:00,-11.4,5,-16.2,1.6,-2.4,,,,-18.6,0.2,-19.6,0.4,-17.3,0,,,-2.5,0.4,-10.4,0,5,0,-24.4,,-19.4,0
01/02/2015 0:00,-12.2,0,-19.5,0,-10.7,3,,,-16.9,0,-17.1,0,-23.5,0,,,1.3,3.3,-8.5,6.6,7.1,3.4,-26.6,,-23,0
02/02/2015 0:00,-14,1.6,-16.1,2,-12,19,,,-19.8,2.3,-18.9,3,-21.9,0.5,,,-6.4,1,-14,5.6,7.8,3.8,-29.3,,-16.1,0
03/02/2015 0:00,-15.6,0.3,-21.2,0.4,-10.5,7.2,,,-15.1,0.9,-16.9,0.2,-22.2,0.5,,,-0.3,21.4,-10.8,0.8,7.8,4.2,-27.1,,-14.4,0.2
04/02/2015 0:00,-5.7,0,-15.3,0.2,-9.7,1.2,,,-6.6,3.4,-8.9,4.4,-15.7,6.2,,,-9.8,0,-5.6,0.8,5.8,3.4,-28.2,,-20.4,
05/02/2015 0:00,-7.1,0.8,-11.3,7.6,-4,22.4,,,-14.1,0.2,-18.8,0,-19.4,0,,,-6.8,0.5,-12.3,0,9.9,26.2,-27.2,,-12.5,0
06/02/2015 0:00,-13.6,0.5,-17.4,0.2,-13.5,6,,,-16.7,1,-15.4,1.2,-24.3,0.4,,,-0.5,15.1,-9,0.6,11.6,11.8,-28.9,,-15.6,0.7
07/02/2015 0:00,-2.9,0,-17,,-11.9,1,,,-15.6,0,-13,2.2,-21.2,0,,,-6.5,0.2,-5.4,5.4,10.7,11.4,-31.6,,-12.6,0
08/02/2015 0:00,-5.5,0,-18,0,-14,1,,,-16,2.9,-15.5,4,-19.1,0,,,-8,0.7,-10.7,,11.7,1.6,-28.5,,-18.3,0.2
09/02/2015 0:00,-13,0,-17.9,0.2,-15,0,,,-13.4,0.7,-13.8,0.2,-15,0.1,,,-10.7,0,-11.9,0,9.1,17.4,-28.5,,-14.9,0
